ID,bug_type,species,nb_pixels_ratio,image_symmetry_index,mask_bb_symmetry_index,roundness,mean_centroid_distance,std_centroid_distance,max_centroid_distance,min_centroid_distance,skewness_centroid_distance,kurtosis_centroid_distance,aspect_ratio,mask_area,mask_perimeter,mask_compactness,hull_area,hull_to_insect_area_ratio,hull_convexity,hull_triangle_similarity,ellipse_angle,ellipse_axis_ratio,ellipse_eccentricity,ellipse_variance,axis_least_inertia_x,axis_least_inertia_y,rectangularity,body_parts_mean_length,body_parts_max_length,body_parts_std_length,body_parts_spread,rest_entropy,mask_entropy,red_mask_min,red_rest_min,red_mask_max,red_rest_max,red_mask_mean,red_rest_mean,red_mask_median,red_rest_median,red_mask_std,red_rest_std,red_mask_q1,red_rest_q1,red_mask_q3,red_rest_q3,green_mask_min,green_rest_min,green_mask_max,green_rest_max,green_mask_mean,green_rest_mean,green_mask_median,green_rest_median,green_mask_std,green_rest_std,green_mask_q1,green_rest_q1,green_mask_q3,green_rest_q3,blue_mask_min,blue_rest_min,blue_mask_max,blue_rest_max,blue_mask_mean,blue_rest_mean,blue_mask_median,blue_rest_median,blue_mask_std,blue_rest_std,blue_mask_q1,blue_rest_q1,blue_mask_q3,blue_rest_q3,hue_mask_min,hue_rest_min,hue_mask_max,hue_rest_max,hue_mask_mean,hue_rest_mean,hue_mask_median,hue_rest_median,hue_mask_std,hue_rest_std,hue_mask_q1,hue_rest_q1,hue_mask_q3,hue_rest_q3,saturation_mask_min,saturation_rest_min,saturation_mask_max,saturation_rest_max,saturation_mask_mean,saturation_rest_mean,saturation_mask_median,saturation_rest_median,saturation_mask_std,saturation_rest_std,saturation_mask_q1,saturation_rest_q1,saturation_mask_q3,saturation_rest_q3,value_mask_min,value_rest_min,value_mask_max,value_rest_max,value_mask_mean,value_rest_mean,value_mask_median,value_rest_median,value_mask_std,value_rest_std,value_mask_q1,value_rest_q1,value_mask_q3,value_rest_q3,fourier_descriptor_real_0,fourier_descriptor_imag_0,fourier_descriptor_real_1,fourier_descriptor_imag_1,fourier_descriptor_real_2,fourier_descriptor_imag_2,fourier_descriptor_real_3,fourier_descriptor_imag_3,fourier_descriptor_real_4,fourier_descriptor_imag_4,fourier_descriptor_real_5,fourier_descriptor_imag_5,fourier_descriptor_real_6,fourier_descriptor_imag_6,fourier_descriptor_real_7,fourier_descriptor_imag_7,fourier_descriptor_real_8,fourier_descriptor_imag_8,fourier_descriptor_real_9,fourier_descriptor_imag_9,orthogonal_lines_ratio
11,Bee,Apis mellifera,0.013443375,23.777148871425,41.0371525394654,0.093416208836849,318.37836434086927,82.4538687056549,442.4529454283482,100.70017294400922,-0.4300719432672037,-0.5281979316146268,0.9224806201550387,322641,6588,0.093416208836849,421096.00000000006,0.7661934570739213,0.3768613266922215,0.740459210081794,69.04041290283203,0.9164632301037908,0.4001189171580445,0.096243171914647,-0.5023809688687944,-0.8646463798099496,0.5838219008533646,426.55367730723486,964.465075969696,239.76225250546352,363.3110918059818,6.711204534859142,7.400457345749284,12,13,255,255,120.43727548575662,91.034582361994,124,87,45.92521909851394,34.85707181591025,88,69,150,108,2,0,246,232,88.93434498405348,94.14747713205684,90,95,42.52515415821362,27.17366111545492,54,78,120,111,0,7,255,255,82.08458317448806,69.11861407346993,80,62,46.7434851007817,37.85924730233759,44,47,111,80,0,0,179,179,41.82576919858295,45.44707494615426,11,40,63.25069608493867,30.929541536509134,7,33,20,43,0,0,255,255,98.2838386937804,90.37503828024064,92.0,89,46.080002621784494,25.828867646998383,62,73,128,106,12,17,255,255,120.9055947632198,99.59696999990582,124,97,46.49215538126807,34.56009675581268,88,81,150,113,0.7801800475470789,0.6255550282824346,-0.0335129180340536,0.0033919003343603,-0.0057069217064064,-0.0023322058257001,-0.0029342807206313,-0.0021774200815766,-0.0014425037003805,-0.0013942969027786,-0.0047754813780624,-0.0040860658002563,-0.0054544254451921,-0.0022627915054152,-0.0073562850676781,-0.0014621167199757,-0.0081203708948823,-0.0003735967959338,-0.0071023204135629,0.0007328890199882,0.436091638868073
12,Bee,Apis mellifera,0.0178043333333333,21.073204912200016,47.28957606981868,0.0796637063472123,354.216288583361,127.91898200926778,610.5992647135485,52.4637905513977,-0.3586188723287941,-0.4258273029854096,0.9475982532751092,427304,8210,0.0796637063472123,601727.0,0.7101293443704537,0.3670341069572791,0.8522983636942313,11.802708625793455,0.7842078528343568,0.6204982220384905,0.093274811131655,-0.9874422287299792,-0.1579805207004068,0.5374298190892077,785.1780403511865,1482.5870069265366,487.2668111504537,450.8735590059285,5.89123870146217,7.267197530316925,10,8,235,253,109.2998684777114,100.66389287843867,108,89,44.58634039206151,36.27909096246127,79,82,139,97,0,0,195,219,75.56768483328028,94.49335269075712,72,94,37.47360526226978,26.40257738776186,48,87,99,100,0,0,255,255,82.35716960290566,81.5698716854449,73,59,50.93913567348574,57.01389322987758,48,50,103,81,0,0,179,179,91.58977215284668,62.02527568335841,138,38,76.34558724110985,50.57824297706445,10,35,164,42,7,0,255,255,98.99761762117836,101.35255118888396,93.0,108,40.49437801789007,34.3887361819259,70,80,125,124,10,8,255,255,111.63738228521146,111.40559586396056,109,97,48.483799914908566,44.42513776979554,79,91,140,102,0.8634388262971101,0.5044535590544177,-0.0243920351589705,0.0077552437408355,-0.0121904702250103,-0.0060617566187628,-0.0050567265099034,-0.0099561951437755,-0.0174283378592176,-0.0039986063524876,-0.0131832799398588,-0.0030909018343597,-0.0044424858699856,0.000493807334902,-0.0095006580668145,-0.0048429352752622,-0.0024127120272164,-0.0039672035860393,-0.0079844557168302,-0.0054556636843316,0.6506731260148715
13,Bee,Apis mellifera,0.01600375,56.113440213816574,66.28685758465888,0.0601210898794893,420.4599644903618,130.5519498329856,727.4595433742063,160.6287089471586,0.035041956626367,-0.569326999160733,0.48026315789473684,384090,8960,0.0601210898794893,598776.9999999998,0.6414575042127539,0.3634582435090662,0.7750071597802597,176.9602508544922,0.4718438984244126,0.8816821057045746,0.0931026118051589,-0.9979414805675956,0.0641311263159726,0.5408621350036049,639.0372392892838,2327.079431414604,619.2249447926088,493.6312237985196,7.06865749563055,7.362822031025055,5,0,255,255,104.81294748626624,71.32786333450628,100,41,47.796521092009634,59.444791708905214,70,27,138,112,3,0,255,255,77.97965320627978,74.72668218163095,71,50,42.56749966680669,51.898389033046335,46,38,105,108,0,0,255,255,51.88623760056237,64.97930742452863,43,29,38.79039271228508,63.49427511281062,23,16,69,114,0,0,179,179,18.44497123070114,66.34574327222623,15,45,24.86434289155479,44.91096645203648,12,42,17,110,0,0,255,255,134.4264781691791,90.16331494318872,139.0,92,54.69728814588281,58.57840671524728,99,30,176,148,5,1,255,255,104.87307662266656,79.70745057039936,100,51,47.84938386073427,57.97943490347774,70,38,138,121,0.8048932441936368,0.59341963689403,-0.0553375130688275,0.0013326530405732,-0.0222556158047356,0.008203359269636,-0.0144702612191794,0.0042550136836904,-0.0052922659500471,-0.0103653403262311,-0.0112632421066089,0.0020123934296797,-0.0052445538014391,-0.0015312125554917,0.0021864307489774,-0.0043794228217798,0.0090229260595209,-0.001298665711444,-0.0059971405780265,-0.0063489770091852,0.42348129249204924
14,Bee,Apis mellifera,0.0108268333333333,30.908134740316648,42.190682746080135,0.0674456133160302,284.94569972928605,89.29148106069167,458.9755498719599,58.468591111585326,-0.3910864845247388,-0.5080307196136031,0.8195121951219512,259844,6958,0.0674456133160302,353933.0000000001,0.7341615503499247,0.3316247711674728,0.826705638767876,156.89303588867188,0.7110652447623503,0.7031260325795503,0.0922504606873502,-0.996617471124386,0.0821803884733697,0.4715519744483159,491.81224198774856,1603.709798693657,497.391119803977,332.3734436543239,6.834299701233381,7.57658232356065,10,19,255,253,137.50311725496837,92.6651070026667,137,88,52.1327626636708,34.611879263650366,98,69,179,106,0,0,245,239,107.3481396530226,90.608203711888,103,90,49.06082390743048,27.54295834120168,70,73,146,107,0,11,255,255,99.43781653607547,97.0083984705071,91,85,51.5318314198168,50.68323588689252,60,62,134,115,0,0,179,179,60.47206015917243,76.79327524216774,12,50,71.37000328262923,44.31815395440237,8,45,148,132,0,0,255,255,83.13391881282615,65.87396658219095,77.0,60,49.18035881768122,38.20927256623339,41,36,118,92,12,20,255,255,138.64157725404473,108.9987292417118,137,101,52.12706556270384,44.79106515765157,100,80,180,122,0.803211172124478,0.5956943956211288,-0.0317674006705486,0.0147895903914619,-0.0127757821125502,-0.0053869587628012,-0.0083723550874963,0.0092311188308611,-0.0055407646106749,0.00066005525355,-0.0119277664039404,0.0038917649666222,-0.0001603547366089,0.0064067243074628,-0.004847091382269,0.0001781971675838,-0.004869411173243,0.0011551770014045,-0.0075448429373309,-0.0001230047359687,0.9543797285411367
15,Bee,Apis mellifera,0.015531375,46.02283098119167,49.44056057620903,0.0372951422182114,381.12414741016937,124.29367998184505,656.3134992265291,116.4561673642436,-0.1124099225799255,-0.7427034697470889,0.9126760563380282,372753,11207,0.0372951422182114,736226.5,0.5063020687247742,0.295978273878037,0.9948821697998635,9.882972717285156,0.8564675709929533,0.5162008328523214,0.1042178299644868,-0.788201854520257,-0.6154167990320281,0.3600852025734655,484.7913026064634,1119.8376529216766,389.4786826354612,436.2530063137898,7.339143839381288,7.4763921036627075,9,9,255,255,124.05592979801638,104.0637215584194,125,102,51.3021655858708,41.799128954441976,88,74,160,129,0,6,254,255,95.2341282296856,106.21040106788574,98,109,45.36808240455205,40.83496276487211,60,78,128,135,0,0,255,255,80.64282245884003,81.3179487648307,82,72,41.34118514781719,46.4327126581652,47,49,110,102,0,0,179,179,39.587818206694514,44.52454333761356,13,37,60.85445264865601,33.90660395740924,8,30,18,41,2,0,255,255,98.15461713252476,89.52728606087709,96.0,94,45.553033503015975,32.978553372850634,59,70,133,111,9,13,255,255,124.50682623614028,113.19478934638472,126,113,51.24936706059948,43.46145972079268,88,83,160,139,0.8237291025253924,0.5669835673568606,-0.0259306106106261,0.0089131206409492,-0.0337146190173496,-0.0146766581468619,-0.0220243123612938,-0.0008977075242711,-0.0190543866137084,0.0004512194317769,-0.0085186046975125,-0.0159138575105368,-0.0193882261160739,-0.0053901572649747,-0.0029386310435583,-0.0020240093908798,-0.0039155521428859,-0.0017741491477956,-0.0018652182776542,-0.0058832110178205,0.5799099546120103
16,Bee,Apis mellifera,0.0165080833333333,45.785137407558246,63.14304905997631,0.0428112590073392,382.9797596564551,140.18784929327597,700.4158157984699,114.06863462567992,0.298548230467446,-0.5176097039201224,0.7238095238095238,396194,10784,0.0428112590073392,742618.9999999999,0.5335091076312349,0.314423822600224,0.9692997425029208,20.55485725402832,0.5927910316920106,0.8053563141526374,0.0938928877234779,-0.9718939733925028,-0.2354189977111719,0.3447803536619326,982.0761431455612,2795.024731040001,974.8015747908194,527.9209408554822,7.346129307627151,7.316899394548699,13,8,255,255,107.31254637879422,92.0004486564582,101,87,46.91053355283368,46.23594743357646,74,56,139,121,0,0,255,245,86.87970792086705,88.4505167090426,84,88,40.89870535244732,40.88498608637922,58,56,117,117,0,1,255,255,66.94593052898328,76.5262883028271,62,64,34.678432463955815,52.16662903621823,42,36,89,103,0,0,179,179,28.040550841254536,56.16720828835824,14,38,43.22236230932667,45.05681740861058,10,32,24,43,0,0,255,255,99.30317723135636,96.37982429613258,97.0,101,37.83064833675948,33.878930365909184,75,76,120,119,13,9,255,255,107.88495282614072,101.3513696901254,102,97,46.84787406950716,49.18329693869028,75,64,139,131,0.5475518303249499,0.8367717688281536,-0.0163836056845539,-0.0147823163230622,-0.0207998926411654,-0.0162332590885194,-0.0205681107302443,0.0063903658959913,-0.0158345773780623,-0.0073610779397296,-0.0087590109444939,-0.001596285586467,-0.006254532210758,0.0013319533411732,-0.0071535543282351,0.0052171670373648,-0.0135216182612667,0.0022068157191847,-0.0054691013419158,-0.001318401312712,0.6900010333298887
17,Bee,Apis mellifera,0.01453125,33.82158962333333,34.05327686823232,0.0610881903036867,358.85141095503826,105.25317151387006,571.7386421269773,125.92270266888508,-0.020983590422405,-0.7591380226360274,0.9638671875,348750,8470,0.0610881903036867,614815.0,0.5672438050470466,0.3607579940041351,0.9297285192723728,13.32422924041748,0.8184357096412664,0.5745981110167319,0.1033890352478199,-0.1997447611221865,-0.9798479629025314,0.34506197758358664,881.2731968334743,2199.422574996948,777.3668824621483,347.53638587695804,6.7737215757050055,7.492448300907908,3,7,255,255,123.10784516129031,94.77543897257016,117,94,48.665277306302514,30.02289065418902,93,77,158,109,0,1,255,255,106.5341505376344,113.84618812959144,109,118,47.54302281814878,31.51380648976238,73,98,136,135,0,0,255,255,74.79618637992832,55.7431721790603,66,47,44.28289846619588,36.14295813397457,44,37,101,60,0,0,179,179,25.930150537634407,44.77736352201258,18,41,28.277284091733048,24.54887100965815,14,39,28,42,0,0,255,255,110.7004559139785,142.01042574916758,109.0,148,47.170093794790645,31.01093100459072,78,134,138,161,3,22,255,255,125.66270394265231,117.24696470588236,122,120,48.668413496126135,33.62834355429396,96,99,159,136,0.8358619109881432,0.5489397651466407,-0.0262065121037041,-0.0175208747436152,-0.0336590776164998,0.0069545123163676,-0.0185468401723899,0.0108732519890583,-0.0128419669551177,-0.0006944973670358,-0.0118860419052703,-0.0088403855357642,0.0037437181674352,-0.0017001995296802,-0.0107862124234025,0.0006471618153868,-0.0074094024973237,-0.0047291887324937,-0.005599211884383,0.0018374969122963,0.6439300302045561
18,Bee,Apis mellifera,0.0134846666666666,35.83555144312497,46.119508473264375,0.0494254904199066,386.856565166884,129.1708323356079,719.1861979585344,199.36350297528867,0.798390935065617,-0.186139775564516,0.9773584905660377,323632,9071,0.0494254904199066,655392.9999999997,0.4937983774620726,0.3668342240738828,0.6820276303463854,74.09269714355469,0.7750527589756228,0.631896526975956,0.0785965778110182,-0.9318294612745966,-0.3628964798681503,0.29470386828877393,661.6243754516948,2974.166004896164,983.22634680387,524.2919654720291,6.897339317007506,7.5611049443239,17,26,255,255,137.03355354229495,101.16494058548167,133,101,50.01891453439789,31.7153941682051,99,82,177,118,0,3,255,236,112.82335183171008,114.10014078172802,110,120,48.09077450975137,34.26343941448915,76,96,149,139,0,0,255,255,95.70222042319672,61.47556740966351,87,53,48.53286716644729,37.72161839257527,57,40,131,68,0,0,179,179,38.8942935185643,43.60975813520047,16,39,53.85473884392594,28.184033377584644,12,36,22,41,0,0,255,255,89.92362621743214,132.32651384705628,87.0,140,40.23853424053819,32.88640060615717,59,123,118,153,18,27,255,255,138.20282913926928,118.78953085202932,134,122,50.181167552745,35.399743374637495,101,98,179,141,0.8387483964556744,0.5445191708682392,-0.0303036447216593,-0.0183969923113619,-0.011336594674924,0.016281087955564,-0.0066326087620619,0.014279986328226,-0.014641448050121,0.0165713375772782,-0.0171539195406659,0.0014539816127126,-0.0096612910605058,0.004661498305358,-0.0084165026200345,-0.0007178783138335,-0.0040101211593739,-0.0001768989481741,0.0008887513162702,0.0033315093189171,0.5865177831061054
19,Bee,Apis mellifera,0.012113,39.590574940450026,32.75596122499158,0.0679004396944844,318.6967111385989,88.93714160070341,530.7369027380142,138.87840301383167,0.2360185499494209,-0.5010060981137312,0.6792452830188679,290712,7335,0.0679004396944844,396451.0000000002,0.7332860807514671,0.341924822898878,0.8848826329838471,7.117860317230225,0.5976676649783477,0.8017439505473861,0.0891392678110337,-0.995988058159448,0.0894862447741093,0.47026166627843774,588.8859269221624,2580.941465139389,864.5621724258923,421.3156283166903,7.116899626448435,7.079545853442323,7,14,255,255,107.76499766091528,133.79220759391848,107,125,37.77979046336492,53.34595910169626,86,101,122,154,0,0,255,255,88.36311882550427,109.6862663273566,96,112,38.389216156517975,33.10445984126667,59,91,112,129,0,0,255,255,65.67498417677977,90.06395864776707,63,83,33.24380385113264,42.20829416351717,44,63,78,107,0,0,179,179,30.59078744599466,50.150752397119646,16,31,42.61507996723536,54.53193857716884,11,16,29,41,0,0,255,255,111.1735876056028,100.9670370953358,108.0,99,36.41990364297975,32.8865117357096,90,83,132,117,7,22,255,255,109.1076942128292,138.81144798612257,109,130,37.670347484867285,51.672855881429946,87,108,123,157,0.8480330349014992,0.5299433665173598,-0.0401339524396022,0.0186155144152969,-0.0180651372486261,-0.0004306849707824,-0.0016684436700097,-0.0033512586375913,-0.0096940699848893,0.0012407348240679,0.0005483047849297,-0.0117939686699472,-0.008734450824834,-0.0033943005531967,-0.0074663469130623,-0.001783767839351,-0.0079632727929062,-0.0002199001187149,-0.0041378734431656,0.0070083439873839,0.9116120914658874
20,Bee,Apis mellifera,0.0192906666666666,49.98931951271664,45.52287820319674,0.0453139439713919,392.2249584427026,128.20344968322104,699.5776932451882,154.99261617353193,0.1814137745728984,-0.7117937728500467,1.0,462976,11331,0.0453139439713919,729193.0,0.6349155847628817,0.2933641894386083,0.947888995011552,138.46591186523438,0.8246036701054761,0.5657108689503669,0.1017396076985891,0.3145080762099823,-0.9492547971955138,0.41517447199265384,538.4709688883561,2415.7312240600586,775.8064227004676,423.1349464933576,7.358086371565675,7.328877269681052,9,3,255,255,91.68284533107548,112.17436354740516,88,107,55.206056508024126,43.45605883572357,43,80,130,142,0,0,255,255,68.27491921827482,101.7087854862195,61,100,47.42104455641112,41.81366916025172,25,77,103,131,0,0,255,255,60.49662617500691,112.09440360854455,48,108,45.901339664373445,47.978228668734616,21,79,94,142,0,0,179,179,49.27809648880287,79.15943035109281,13,73,64.31181828718803,52.49306110269139,8,34,96,133,0,0,255,255,101.52027750898534,48.75300152644616,101.0,23,54.22686316547672,52.65482368430887,64,15,138,67,9,4,255,255,92.75930069809236,119.38401711278368,90,114,55.69523208329963,45.86433649591421,43,86,131,149,0.8591886715847922,0.5116588967470029,-0.0263517728920703,0.0146719417266186,-0.0176388236902277,-0.0118541629566014,-0.0173379560425891,-0.0037413460133758,-0.0160279430738978,0.0033762558120211,-0.0072998728322244,0.0031878362846088,-0.0106881761489934,0.0058380048022952,-0.0020022238173107,0.0016582080610585,-0.0107609915043639,0.0010423074171785,-0.0053793577846636,0.0009786895926194,0.3648660909921024
21,Bee,Apis mellifera,0.0156153333333333,29.27402434475832,34.59700956482711,0.0353272033939431,353.9269209933146,139.76814779434193,728.9168440038839,76.37887202578213,0.5556175698594433,-0.035392783654804,0.5810185185185185,374768,11546,0.0353272033939431,666101.0000000001,0.5626293910382959,0.2817839839649143,0.7836047901635147,10.27112102508545,0.5594308956856258,0.8288769950676509,0.1033992096269688,-0.9551209017479207,-0.2962162437211012,0.38402767530700244,550.1293364365896,3135.808548808098,866.7069690834622,392.1672301849863,6.697339593259692,7.2495444724165425,14,11,235,255,122.83824926354438,101.38388753177112,118,97,41.21703899151274,29.979416576494653,96,82,151,116,3,0,207,245,101.41691393075185,109.59006874514502,104,112,38.00257149924409,24.892005864226974,76,96,127,125,0,12,255,255,99.36250426930796,95.67885288914836,96,82,45.10808082580432,47.10351016243481,68,63,126,113,0,0,179,179,64.50246819365582,64.84080257920853,26,47,66.37139358236576,36.27664636357861,10,45,138,55,0,0,255,255,73.91086752337446,81.54519113293787,70.0,84,40.74782638034562,30.91621348725198,45,59,96,105,14,23,255,255,126.32771207787218,122.19885413188749,121,117,42.95464303125601,36.981271889272,100,102,153,135,0.8256583400600805,0.5641704578309932,-0.0565709458400995,-0.0132033404422561,0.0037877125840135,-0.0046574434866549,0.0020824588465377,0.0062185037832487,-0.0031276194185456,-0.0061939721445637,-0.0020295896416516,0.0021743467981131,-0.0095412341375288,0.0051561881260923,-0.0037380263159811,0.0047169643565971,-0.0076084454817569,0.0051781644533936,-0.0091749513972246,0.0005257392034562,0.5474950673222627
22,Bee,Apis mellifera,0.013537875,33.92261412184998,58.62649548637256,0.0504513407315066,338.9854544953682,104.29911902700368,563.0724047171141,101.42136672536394,-0.0239489053670211,-0.6253973162940833,0.7710843373493976,324909,8996,0.0504513407315066,538146.9999999999,0.6037551078051165,0.3177395851533514,0.9528929638760386,9.711874961853027,0.7122613642941922,0.7019143458669127,0.0995712910684562,-0.9913348355607016,-0.1313592166687848,0.42475762424698793,922.0710447175162,2872.2623341083527,897.9717136203723,353.1707212568749,6.68105862873747,7.768200734293549,9,13,255,255,146.12428095251286,120.0091656669873,162,114,68.66983810583903,32.31471760256423,88,102,202,129,0,0,255,253,106.08169056566608,116.55616267747398,112,118,59.45387572882079,31.31800638245233,52,101,153,133,0,0,255,255,103.87052990221878,92.68739271160564,99,77,66.73434815685809,48.20159282937768,42,65,153,95,0,0,179,179,63.00569082420001,55.43903497562058,13,37,71.90430814877247,47.60103773175093,9,26,149,42,0,0,255,255,101.27691138134062,91.6394011326081,94.0,85,45.51264292536138,38.52341898652343,70,68,127,120,9,13,255,255,147.27022335484705,130.15023519867358,163,124,68.9208326731462,36.90572479160943,89,110,205,140,0.8867769423908888,0.462197635696967,-0.0162461587522289,0.0167387947357972,-0.0184401792271506,-0.011626663536737,-0.0101993140431981,-0.0074117575576732,-0.0203412518976177,-0.0015730401941979,0.0036141149342903,-0.0038630253877266,-0.0113174188975306,-0.0064571126895048,-0.002192995493324,-0.0065211906189697,-0.0047662283181559,-0.0025964444149147,-0.0076529205862684,-0.0013992566083107,0.9503312902937409
23,Bee,Apis mellifera,0.0164216666666666,29.99117132488329,32.81681312329294,0.052163147370417,394.2272237560524,146.91340464006885,684.495899302247,112.80402333660696,0.0027934218513188,-0.849207235405657,0.696551724137931,394120,9744,0.052163147370417,556484.5,0.7082317656646322,0.3201939621223898,0.6515388714097229,151.9224853515625,0.4072889085665537,0.9132993731294604,0.0944163645977717,-0.8584230048210124,0.5129424380903418,0.42049334243769204,598.9318255827977,2442.265271306038,644.3186547163896,460.29377609707547,6.69982610650403,7.484970208000599,4,9,255,255,116.16624632091748,98.30935059400454,119,94,47.01568545404943,31.811397604454797,84,78,148,112,0,0,255,246,98.10080939815283,107.05475695038692,102,107,47.44919443282112,25.427179052912308,59,92,135,122,0,0,255,255,81.13097280016238,87.81767987467529,76,75,45.75698698670691,47.31338548588959,44,56,113,101,0,0,179,179,39.808898305084746,61.53316474539395,15,45,50.95183928380038,35.99264701186437,11,43,39,50,0,0,255,255,88.19868567948848,90.84040315379048,83.0,92,50.385854301673646,31.837232720201307,47,70,122,114,4,24,255,255,117.9655790114686,117.96863256103988,122,112,47.18419536785705,36.36493124286089,85,97,150,129,0.8165592413386146,0.57726164378426,-0.028410530395175,0.0408152585639665,-0.0317516441966789,0.0119816370917855,-0.0125977538179646,0.0314179472745449,-0.0209409026167013,0.0022836560436954,0.0019149103506126,0.0119596483501457,-0.0045508700018986,0.0151891226886194,-0.0037756202486314,0.0025933425740548,-0.0133111480116505,0.0061021699166001,-0.0067416784987179,0.0064227835453515,0.3824085510952757
24,Bee,Megachile centuncularis,0.022229875,39.98163566281664,50.01282697574199,0.0882113354515122,416.095609607153,134.76814026685958,663.3313022204832,111.11457466589935,-0.1561650437939208,-0.8063623397455881,0.8324324324324325,533517,8718,0.0882113354515122,778209.0000000002,0.6855703287934216,0.3946395107084085,0.8084006695194338,106.9044418334961,0.7636163498300962,0.6456702488671444,0.1002694081595064,0.0066947389770505,-0.99997758998391,0.5201795951795952,1371.8468841910362,5375.789557695389,2311.75649561695,747.4323996965632,6.718563853040656,7.059295431127801,0,6,255,255,77.11951634155987,131.59972071656412,74,134,44.06768981359583,33.77597197694707,41,128,105,140,0,0,255,239,51.60660110174559,99.39926592323188,44,98,34.66865711469942,36.054530728696975,25,89,69,122,0,0,255,255,49.88550692855148,103.33624510328198,38,93,39.37785894084213,48.12228222854349,19,84,71,119,0,0,179,179,67.33285537293095,45.55288459715075,17,11,70.70453805744457,62.73093170993003,12,5,151,33,0,0,255,255,114.98606604850454,84.84789885216288,116.0,83,54.91408458623717,37.120217886340384,77,62,155,95,1,6,255,255,78.18575977897612,134.66300527437366,75,134,44.52491239816603,39.03284641460259,42,128,108,141,0.7721711537388386,0.6354145964121622,-0.0522303956492887,-0.0092698479161307,-0.0242264480574975,0.0045146813885738,-0.0097918809086768,0.0124632253900642,-0.0075929612917679,0.0085139531496128,-0.0071024240187663,0.0108993461088552,-0.005842846272837,0.0081248136872943,-0.0105157830137682,0.00563770430494,-0.0106166709938822,0.005817356449316,-0.008159799998554,0.0031862564976443,0.9486805024032189
25,Bee,Apis mellifera,0.01123225,25.005252724383343,28.982921392021723,0.0366657305534997,366.3256150511052,126.40334272802669,705.4142382260561,183.4988852690161,0.6771799670771872,-0.507978672221598,0.5816326530612245,269574,9612,0.0366657305534997,587142.9999999999,0.4591283554432226,0.3368316925114836,0.6984460925608059,176.362060546875,0.4052048973822398,0.9142258972143856,0.1013414265828382,-0.9887422220473427,0.1496289355067494,0.33513098221744836,1015.6911653081576,2403.017587184906,955.9248556542592,479.0275726839491,6.172290950602894,7.461172624056699,5,3,255,255,98.44874134745932,108.26214695850804,102,108,49.55767180492028,26.934511967943028,61,100,125,117,0,0,255,255,87.97511258504159,101.61270758476904,92,106,49.43379434265361,26.76868662953881,46,98,114,114,0,0,255,255,82.18691342636902,106.62191437271292,85,108,47.96264201305186,32.890641440984,39,98,115,118,0,0,179,179,54.26906526593811,89.43329099949575,20,115,59.58008896066191,52.00658572844538,11,40,115,133,0,0,255,255,59.43509388887652,35.56125060713196,51.0,15,46.48067447310365,45.67298589441671,20,11,86,38,5,3,255,255,99.6401322085958,112.8204181416718,103,111,49.7272350958658,29.5589727030074,62,103,126,121,0.9095836237911192,0.4155209156360433,-0.0635366425346418,-0.004275437322565,-0.0336582175463193,0.0262022043042664,-0.0117621739425289,0.0008663214889353,-0.0108350272439932,0.0066987259319619,-0.0086406044491711,0.0021788077285384,-0.0057915653402919,0.011021656603097,0.0025870248029659,-0.0013226768262307,-0.0140599972166388,-0.0014781733366938,-0.0073383653375919,0.0076265401232125,0.8946285345928323
26,Bee,Andrenidae,0.016128,19.602378477516638,50.11882923456052,0.0431354545518747,370.84541654356434,136.02463227210723,730.2712733793707,64.68273662998402,0.2889600050039706,-0.1901164066935483,0.668936170212766,387072,10619,0.0431354545518747,616189.5,0.6281703923874068,0.296697573483849,0.9454765521660056,163.1197967529297,0.5701382935938192,0.8215487363376126,0.0954849629654856,-0.9591113112668812,0.2830291373691477,0.4191132044827026,585.3346397659996,2134.719024658203,752.1374545843305,366.39817987714935,6.261977562741263,7.565029632570041,3,3,255,255,101.86797288359789,122.11916506076672,110,118,66.48314220272245,28.266191687053503,31,109,154,138,2,0,255,255,84.14807064318784,113.6383989312973,86,116,56.509849164163576,28.798681462026117,27,110,127,130,0,0,255,255,89.05190507192461,119.59048013867658,85,119,64.57054285177465,31.952798426883664,27,113,132,130,0,0,179,179,90.4490921585648,78.29009367241538,114,103,68.63541062268604,58.19385987735105,18,14,157,120,0,0,255,255,62.68319847470238,32.81148352292439,58.0,18,38.58715473165657,41.80144158372447,37,11,83,31,3,4,255,255,104.09450954861111,125.98693287846386,112,122,67.65471668800612,29.84166133927278,33,115,155,139,0.938159176497776,0.3462042165442449,-0.0797910691349002,0.0167579625215032,-0.0294696442390672,0.0082208375327651,-0.023220408571756,0.006180127404969,-0.0118738660373286,0.0039294219797197,-0.003914582321967,0.013277018019164,-0.0034076562158436,-3.865799492049196e-05,-0.0090959349816004,0.0022037814838365,-0.0051864287913888,0.0008271721788251,-0.0070789755242026,-0.0022338156781076,0.9024026954874012
